x,y,z,coordinate,t_stat,p_value,cohens_d,depr_mean,control_mean,depr_greater
30,58,12,"(30, 58, 12)",-3.1475,0.003018,-0.9011,0.009,0.2649,False
47,5,22,"(47, 5, 22)",-3.1278,0.003025,-0.866,-0.089,0.1145,False
40,64,31,"(40, 64, 31)",-3.1545,0.003033,-0.9137,-0.0005,0.2448,False
13,13,22,"(13, 13, 22)",3.1378,0.003041,0.889,0.1247,-0.0729,True
25,68,14,"(25, 68, 14)",-3.1233,0.003057,-0.8631,-0.0418,0.1619,False
26,63,7,"(26, 63, 7)",-3.1301,0.003059,-0.8784,-0.0004,0.2422,False
38,17,21,"(38, 17, 21)",-3.1362,0.00306,-0.8897,0.0454,0.2629,False
14,11,11,"(14, 11, 11)",-3.1493,0.003076,-0.9121,-0.0303,0.1251,False
57,12,15,"(57, 12, 15)",-3.1275,0.003079,-0.8772,-0.001,0.1779,False
41,88,19,"(41, 88, 19)",3.1182,0.003088,0.8582,0.4048,0.1571,True
66,56,7,"(66, 56, 7)",-3.1641,0.00314,-0.9396,-0.0504,0.1212,False
12,27,22,"(12, 27, 22)",-3.1274,0.00315,-0.8894,0.0586,0.2465,False
21,7,10,"(21, 7, 10)",-3.1217,0.003151,-0.8797,0.0087,0.2369,False
61,16,4,"(61, 16, 4)",-3.1613,0.003153,-0.9374,0.0771,0.2494,False
23,80,8,"(23, 80, 8)",-3.2006,0.003158,-0.9845,-0.0594,0.1136,False
66,25,14,"(66, 25, 14)",-3.1634,0.003165,-0.9415,-0.0527,0.148,False
27,36,1,"(27, 36, 1)",-3.1526,0.003183,-0.9299,0.012,0.2199,False
56,35,17,"(56, 35, 17)",-3.1372,0.003183,-0.909,-0.0707,0.1007,False
31,45,29,"(31, 45, 29)",-3.1162,0.003193,-0.8769,-0.0362,0.1478,False
7,55,24,"(7, 55, 24)",-3.1003,0.003203,-0.8325,0.0174,0.1928,False
0,48,15,"(0, 48, 15)",-3.1601,0.00321,-0.9424,-0.0112,0.2029,False
6,70,16,"(6, 70, 16)",-3.1144,0.003212,-0.8769,-0.0803,0.1318,False
15,24,20,"(15, 24, 20)",3.1443,0.003216,0.9229,0.1947,-0.0217,True
22,24,20,"(22, 24, 20)",-3.1234,0.003224,-0.894,-0.0391,0.1084,False
56,42,27,"(56, 42, 27)",-3.1544,0.003231,-0.9376,-0.0347,0.1481,False
32,53,18,"(32, 53, 18)",3.1472,0.003238,0.9292,0.1122,-0.1137,True
65,75,14,"(65, 75, 14)",3.1064,0.003241,0.8664,0.167,-0.0801,True
28,57,12,"(28, 57, 12)",-3.1177,0.003242,-0.8875,-0.0479,0.2074,False
48,66,20,"(48, 66, 20)",-3.0989,0.003244,-0.8479,-0.0249,0.1296,False
46,70,21,"(46, 70, 21)",-3.1101,0.003249,-0.8754,-0.0048,0.1665,False
54,21,7,"(54, 21, 7)",-3.1527,0.003249,-0.9374,-0.0326,0.1791,False
59,53,28,"(59, 53, 28)",-3.0961,0.003252,-0.8397,-0.0651,0.127,False
53,46,13,"(53, 46, 13)",-3.0968,0.003264,-0.8087,0.0671,0.2681,False
22,19,20,"(22, 19, 20)",-3.16,0.00327,-0.9487,-0.045,0.1503,False
16,43,25,"(16, 43, 25)",3.1005,0.003271,0.8003,0.0923,-0.0637,True
41,92,23,"(41, 92, 23)",-3.101,0.003272,-0.861,0.0216,0.298,False
28,86,21,"(28, 86, 21)",3.0988,0.003299,0.862,0.2441,0.0093,True
13,49,26,"(13, 49, 26)",-3.0944,0.003357,-0.8644,-0.0659,0.1156,False
60,13,14,"(60, 13, 14)",-3.0925,0.003359,-0.8606,0.0461,0.2191,False
48,67,19,"(48, 67, 19)",-3.091,0.003378,-0.8612,-0.0625,0.1022,False
54,56,26,"(54, 56, 26)",-3.0815,0.003383,-0.8331,-0.0544,0.1542,False
45,87,24,"(45, 87, 24)",-3.1358,0.003388,-0.9311,0.0186,0.2275,False
58,44,27,"(58, 44, 27)",-3.0918,0.003417,-0.8701,0.0114,0.1992,False
36,17,14,"(36, 17, 14)",-3.0873,0.003428,-0.8632,0.0548,0.2877,False
21,31,14,"(21, 31, 14)",3.1029,0.00343,0.8907,0.0494,-0.1424,True
21,34,6,"(21, 34, 6)",3.083,0.003441,0.8562,0.1493,-0.0545,True
21,53,15,"(21, 53, 15)",-3.083,0.003453,-0.8587,-0.019,0.1507,False
31,34,33,"(31, 34, 33)",-3.0907,0.003461,-0.8752,-0.019,0.1715,False
61,69,28,"(61, 69, 28)",3.1034,0.003476,0.8974,0.1058,-0.0848,True
53,89,9,"(53, 89, 9)",-3.1234,0.003498,-0.9271,-0.0407,0.0951,False
28,52,28,"(28, 52, 28)",3.1142,0.003498,0.915,0.0918,-0.0996,True
7,47,24,"(7, 47, 24)",-3.0744,0.003499,-0.8483,-0.0219,0.1672,False
7,60,19,"(7, 60, 19)",-3.1025,0.003502,-0.8994,-0.0805,0.107,False
18,9,10,"(18, 9, 10)",-3.118,0.003512,-0.9216,0.027,0.2024,False
5,48,23,"(5, 48, 23)",-3.1096,0.003514,-0.9106,-0.0496,0.18,False
36,16,14,"(36, 16, 14)",-3.0995,0.003518,-0.8971,0.0368,0.2897,False
70,20,23,"(70, 20, 23)",3.0758,0.003519,0.856,0.1589,-0.0161,True
43,79,24,"(43, 79, 24)",-3.0798,0.003524,-0.8653,0.0597,0.2277,False
28,42,22,"(28, 42, 22)",-3.0731,0.003524,-0.8507,-0.0568,0.1133,False
53,27,33,"(53, 27, 33)",-3.0664,0.003535,-0.8322,0.0021,0.2097,False
20,17,20,"(20, 17, 20)",-3.1038,0.003537,-0.9053,-0.0005,0.1841,False
30,57,12,"(30, 57, 12)",-3.069,0.003541,-0.8437,-0.0813,0.1855,False
46,82,28,"(46, 82, 28)",-3.0797,0.00356,-0.871,-0.0322,0.1291,False
17,55,13,"(17, 55, 13)",-3.0927,0.003574,-0.8938,0.0357,0.2236,False
71,20,23,"(71, 20, 23)",3.0627,0.003585,0.8366,0.1271,-0.0258,True
8,30,29,"(8, 30, 29)",3.0645,0.003596,0.8454,0.143,-0.0658,True
66,22,12,"(66, 22, 12)",-3.0749,0.00361,-0.87,-0.0224,0.1759,False
60,67,3,"(60, 67, 3)",-3.0896,0.003616,-0.8942,-0.0011,0.1734,False
57,31,9,"(57, 31, 9)",-3.1101,0.003616,-0.9223,-0.0108,0.2191,False
23,60,26,"(23, 60, 26)",-3.078,0.003623,-0.8773,-0.0649,0.1008,False
14,54,13,"(14, 54, 13)",3.0555,0.00363,0.8141,0.1347,-0.0565,True
57,86,19,"(57, 86, 19)",3.0957,0.00364,0.9057,0.2014,-0.0376,True
22,23,20,"(22, 23, 20)",-3.0694,0.003654,-0.8668,-0.036,0.1013,False
16,86,21,"(16, 86, 21)",-3.083,0.003662,-0.8901,-0.0087,0.1809,False
32,45,29,"(32, 45, 29)",-3.0518,0.003679,-0.8266,-0.0701,0.0964,False
69,49,23,"(69, 49, 23)",-3.0549,0.00368,-0.8391,0.004,0.206,False
23,51,26,"(23, 51, 26)",-3.0519,0.003683,-0.8291,-0.0375,0.1436,False
71,30,14,"(71, 30, 14)",-3.0965,0.003702,-0.9134,-0.0876,0.0772,False
64,13,12,"(64, 13, 12)",-3.1459,0.003724,-0.975,0.0575,0.281,False
26,55,19,"(26, 55, 19)",3.0543,0.003726,0.8482,0.1453,-0.0637,True
15,60,24,"(15, 60, 24)",3.0447,0.003743,0.8186,0.1387,-0.0541,True
47,38,26,"(47, 38, 26)",3.0658,0.003765,0.8761,0.1059,-0.0889,True
49,29,30,"(49, 29, 30)",3.0517,0.003773,0.8515,0.1705,-0.0149,True
70,58,7,"(70, 58, 7)",-3.1055,0.003782,-0.9328,0.0122,0.1998,False
54,45,16,"(54, 45, 16)",-3.0702,0.003784,-0.8855,-0.0828,0.1059,False
8,59,24,"(8, 59, 24)",-3.0437,0.003791,-0.8346,-0.0377,0.1694,False
67,58,10,"(67, 58, 10)",-3.0588,0.003799,-0.8692,-0.0126,0.183,False
63,33,16,"(63, 33, 16)",-3.0684,0.003809,-0.8857,-0.0713,0.0976,False
13,41,21,"(13, 41, 21)",3.0399,0.003816,0.8289,0.1201,-0.0419,True
63,20,5,"(63, 20, 5)",-3.0413,0.003847,-0.8415,-0.0628,0.1469,False
40,11,21,"(40, 11, 21)",-3.033,0.003879,-0.8228,-0.021,0.1756,False
41,13,10,"(41, 13, 10)",-3.0419,0.003915,-0.8551,-0.0086,0.1895,False
37,22,25,"(37, 22, 25)",3.0656,0.003921,0.8942,0.2707,0.0593,True
68,49,23,"(68, 49, 23)",-3.028,0.003936,-0.8226,0.0156,0.2119,False
26,8,24,"(26, 8, 24)",-3.0333,0.003944,-0.8415,-0.0491,0.1538,False
59,44,28,"(59, 44, 28)",-3.0331,0.003963,-0.8447,-0.0184,0.1731,False
10,21,15,"(10, 21, 15)",-3.0249,0.003969,-0.8216,0.003,0.1712,False
34,74,26,"(34, 74, 26)",3.049,0.003974,0.8753,0.0771,-0.1051,True
47,60,16,"(47, 60, 16)",3.0285,0.003976,0.8357,0.175,-0.0373,True
57,60,9,"(57, 60, 9)",3.0573,0.003979,0.8886,0.1147,-0.0979,True
29,89,20,"(29, 89, 20)",3.0322,0.003981,0.8459,0.1976,-0.023,True
55,59,32,"(55, 59, 32)",3.0237,0.003998,0.8264,0.1838,-0.0229,True
63,50,11,"(63, 50, 11)",3.0711,0.004003,0.9099,0.0532,-0.1083,True
70,20,14,"(70, 20, 14)",-3.0342,0.004007,-0.8541,-0.0522,0.154,False
45,63,17,"(45, 63, 17)",3.0193,0.004015,0.8052,0.265,0.1048,True
8,60,24,"(8, 60, 24)",-3.0468,0.004017,-0.877,-0.0606,0.1312,False
75,48,21,"(75, 48, 21)",-3.045,0.00402,-0.8746,-0.0542,0.1859,False
31,51,12,"(31, 51, 12)",-3.0463,0.004037,-0.8787,-0.0502,0.1392,False
20,46,22,"(20, 46, 22)",-3.0225,0.004039,-0.8333,-0.0097,0.1655,False
35,58,32,"(35, 58, 32)",-3.037,0.004055,-0.8659,-0.0248,0.1873,False
25,9,24,"(25, 9, 24)",-3.0195,0.004058,-0.8289,-0.0615,0.1429,False
27,52,13,"(27, 52, 13)",-3.0302,0.004071,-0.856,-0.0471,0.1557,False
61,49,28,"(61, 49, 28)",-3.0197,0.004092,-0.8372,-0.0421,0.1738,False
46,29,10,"(46, 29, 10)",-3.0125,0.004095,-0.8106,-0.0142,0.1758,False
24,58,14,"(24, 58, 14)",-3.0163,0.004102,-0.8302,0.0029,0.1614,False
59,55,11,"(59, 55, 11)",3.0122,0.004103,0.7962,0.1055,-0.0752,True
13,70,16,"(13, 70, 16)",-3.0873,0.004116,-0.9402,-0.0272,0.1931,False
26,24,21,"(26, 24, 21)",-3.0136,0.004129,-0.7837,-0.0188,0.1429,False
17,23,10,"(17, 23, 10)",-3.0682,0.004133,-0.918,0.0107,0.2033,False
57,31,10,"(57, 31, 10)",-3.0132,0.004162,-0.8347,0.0543,0.2444,False
50,11,19,"(50, 11, 19)",-3.0156,0.00417,-0.8418,0.0137,0.1981,False
49,79,19,"(49, 79, 19)",-3.0143,0.004171,-0.839,0.0233,0.2109,False
51,77,24,"(51, 77, 24)",3.0129,0.004187,0.8385,0.2703,0.049,True
28,56,22,"(28, 56, 22)",-3.0043,0.004189,-0.7977,-0.0598,0.1109,False
18,22,11,"(18, 22, 11)",-3.028,0.004197,-0.8683,0.0006,0.1703,False
53,21,9,"(53, 21, 9)",-3.0145,0.004199,-0.8442,0.021,0.1862,False
29,53,28,"(29, 53, 28)",3.0422,0.004225,0.8923,0.0761,-0.0872,True
53,19,9,"(53, 19, 9)",-3.0231,0.004238,-0.8651,-0.0187,0.182,False
7,46,15,"(7, 46, 15)",-3.0328,0.004251,-0.8815,-0.0178,0.1913,False
67,63,26,"(67, 63, 26)",-3.0051,0.004258,-0.8328,0.0079,0.2043,False
33,30,2,"(33, 30, 2)",-3.0105,0.004263,-0.8458,-0.0018,0.2085,False
50,22,23,"(50, 22, 23)",-3.0445,0.004269,-0.8996,-0.1271,0.0913,False
41,41,31,"(41, 41, 31)",-3.0032,0.004284,-0.8328,-0.0192,0.1662,False
75,46,14,"(75, 46, 14)",-2.9938,0.004319,-0.8099,0.0222,0.2409,False
61,42,10,"(61, 42, 10)",2.9904,0.004351,0.8015,0.136,-0.0478,True
16,18,10,"(16, 18, 10)",-3.0006,0.004356,-0.8393,0.0022,0.201,False
47,39,31,"(47, 39, 31)",-3.0366,0.004359,-0.8973,-0.0144,0.1839,False
35,36,31,"(35, 36, 31)",-2.9926,0.004367,-0.8208,-0.0177,0.1563,False
52,44,25,"(52, 44, 25)",-3.0438,0.004368,-0.9075,-0.0632,0.1248,False
15,52,23,"(15, 52, 23)",-2.9977,0.00437,-0.8351,0.0156,0.1797,False
25,65,29,"(25, 65, 29)",3.0297,0.004395,0.8912,0.1673,-0.0375,True
10,55,21,"(10, 55, 21)",-2.9869,0.004398,-0.8062,0.004,0.2074,False
28,87,20,"(28, 87, 20)",3.0024,0.004403,0.8495,0.1578,-0.0305,True
12,52,21,"(12, 52, 21)",-2.9855,0.004409,-0.7978,0.0192,0.1754,False
58,15,21,"(58, 15, 21)",2.9895,0.004419,0.8235,0.1497,-0.0501,True
9,28,9,"(9, 28, 9)",-2.9956,0.00442,-0.8385,-0.0269,0.1635,False
17,24,12,"(17, 24, 12)",-3.0343,0.004421,-0.8998,-0.0745,0.122,False
76,54,10,"(76, 54, 10)",2.9844,0.004425,0.8024,0.146,-0.0003,True
11,52,21,"(11, 52, 21)",-2.9842,0.00443,-0.8045,0.0299,0.1603,False
73,45,24,"(73, 45, 24)",-3.0061,0.00443,-0.8594,-0.0773,0.1217,False
27,12,19,"(27, 12, 19)",-2.9835,0.004435,-0.8013,-0.0382,0.1517,False
26,48,14,"(26, 48, 14)",-2.9834,0.004435,-0.7962,-0.0894,0.1317,False
49,23,23,"(49, 23, 23)",-3.0093,0.004444,-0.8661,-0.0781,0.1225,False
25,18,16,"(25, 18, 16)",2.9955,0.004449,0.8426,0.0801,-0.0893,True
17,9,17,"(17, 9, 17)",3.0382,0.00446,0.9081,0.1219,-0.0795,True
54,19,9,"(54, 19, 9)",-2.9958,0.004511,-0.8512,-0.0207,0.1715,False
24,59,14,"(24, 59, 14)",-3.0038,0.004523,-0.8658,-0.0045,0.1718,False
47,51,12,"(47, 51, 12)",-2.9832,0.004528,-0.8278,-0.036,0.169,False
65,54,21,"(65, 54, 21)",-2.9799,0.004529,-0.8188,0.0632,0.2406,False
19,62,13,"(19, 62, 13)",-2.9849,0.004531,-0.8325,-0.0329,0.1634,False
29,19,27,"(29, 19, 27)",-2.9962,0.004533,-0.8546,-0.0488,0.1216,False
61,55,28,"(61, 55, 28)",-2.9966,0.004534,-0.8554,-0.0308,0.1764,False
22,18,20,"(22, 18, 20)",-3.0191,0.004548,-0.8905,-0.0641,0.1142,False
47,56,12,"(47, 56, 12)",-2.9947,0.004563,-0.8556,-0.0432,0.2191,False
10,22,8,"(10, 22, 8)",-3.0222,0.004569,-0.8965,0.0093,0.1528,False
15,17,6,"(15, 17, 6)",-3.0153,0.004599,-0.8899,-0.0569,0.1636,False
32,12,4,"(32, 12, 4)",3.0325,0.004618,0.9139,0.1146,-0.0745,True
51,25,8,"(51, 25, 8)",-3.0033,0.004618,-0.8746,-0.0278,0.1623,False
24,55,6,"(24, 55, 6)",-2.9802,0.004634,-0.8378,0.0314,0.1875,False
45,65,26,"(45, 65, 26)",-2.9915,0.004656,-0.8605,-0.0381,0.1483,False
53,74,15,"(53, 74, 15)",-3.0189,0.004657,-0.8996,-0.0896,0.1116,False
61,63,6,"(61, 63, 6)",-2.9765,0.004663,-0.8341,-0.0044,0.1842,False
54,89,16,"(54, 89, 16)",2.9687,0.004666,0.815,0.2326,0.0433,True
4,46,23,"(4, 46, 23)",-2.9771,0.004682,-0.838,-0.0784,0.1136,False
17,15,14,"(17, 15, 14)",-2.9687,0.0047,-0.8218,0.017,0.189,False
8,46,24,"(8, 46, 24)",-3.0063,0.00471,-0.8872,-0.0435,0.1412,False
25,87,11,"(25, 87, 11)",-2.9612,0.004743,-0.8079,-0.0116,0.2134,False
10,26,24,"(10, 26, 24)",2.9698,0.004745,0.8316,0.2063,0.0026,True
40,35,18,"(40, 35, 18)",2.9683,0.004747,0.8288,0.2866,0.088,True
52,40,32,"(52, 40, 32)",-2.9614,0.004749,-0.8102,-0.0335,0.179,False
40,21,14,"(40, 21, 14)",-2.993,0.004758,-0.8727,0.1056,0.328,False
58,69,12,"(58, 69, 12)",-2.9666,0.004789,-0.8312,0.0219,0.2103,False
70,35,23,"(70, 35, 23)",-2.9958,0.004815,-0.8818,-0.0423,0.1518,False
72,56,21,"(72, 56, 21)",-3.0,0.004829,-0.8887,-0.0374,0.1733,False
66,61,16,"(66, 61, 16)",-2.9587,0.00483,-0.8192,0.0126,0.2445,False
6,47,15,"(6, 47, 15)",-2.9695,0.004832,-0.8425,-0.0453,0.1619,False
61,70,28,"(61, 70, 28)",2.9816,0.004838,0.8631,0.1364,-0.0597,True
54,17,6,"(54, 17, 6)",-2.9883,0.004875,-0.8764,0.0077,0.212,False
58,79,20,"(58, 79, 20)",2.975,0.004892,0.8583,0.1438,-0.0618,True
29,96,11,"(29, 96, 11)",-2.9841,0.004916,-0.8741,-0.0662,0.2173,False
37,86,15,"(37, 86, 15)",-2.9539,0.004926,-0.8232,0.6475,0.8959,False
65,80,9,"(65, 80, 9)",-2.9792,0.00493,-0.8682,-0.0344,0.1563,False
56,60,32,"(56, 60, 32)",2.9591,0.004937,0.8357,0.169,-0.0187,True
35,16,14,"(35, 16, 14)",-2.9444,0.004939,-0.7908,-0.0052,0.2181,False
52,43,25,"(52, 43, 25)",-2.9544,0.004948,-0.8273,-0.0486,0.0953,False
59,43,11,"(59, 43, 11)",2.9456,0.004963,0.8068,0.1393,-0.0225,True
62,58,22,"(62, 58, 22)",2.9648,0.004968,0.8493,0.1482,-0.0195,True
18,62,12,"(18, 62, 12)",-2.9631,0.004972,-0.8469,-0.0049,0.1561,False
11,49,26,"(11, 49, 26)",-2.9581,0.004978,-0.8385,-0.0027,0.1889,False
33,54,16,"(33, 54, 16)",-2.9422,0.004991,-0.8011,0.0026,0.1916,False
18,65,26,"(18, 65, 26)",-2.9498,0.004997,-0.8244,-0.023,0.1771,False
32,18,0,"(32, 18, 0)",-2.9931,0.00502,-0.8948,-0.0168,0.1987,False
13,41,29,"(13, 41, 29)",2.9372,0.005068,0.8019,0.1735,-0.0421,True
22,44,22,"(22, 44, 22)",-2.9428,0.00507,-0.8189,-0.07,0.1026,False
38,16,14,"(38, 16, 14)",-2.9479,0.00508,-0.8313,0.0495,0.2596,False
47,62,23,"(47, 62, 23)",-2.9496,0.005111,-0.8382,-0.0498,0.1316,False
14,52,23,"(14, 52, 23)",-2.9676,0.005116,-0.8675,0.0374,0.2117,False
39,62,31,"(39, 62, 31)",2.9332,0.005119,0.7998,0.2462,0.0481,True
66,57,10,"(66, 57, 10)",-2.9448,0.005125,-0.8308,-0.048,0.1677,False
21,17,20,"(21, 17, 20)",-2.9567,0.005135,-0.8527,-0.0389,0.1362,False
72,66,19,"(72, 66, 19)",-2.9295,0.00515,-0.791,0.0236,0.2122,False
36,18,0,"(36, 18, 0)",-2.9401,0.005169,-0.8268,0.0205,0.2135,False
38,57,26,"(38, 57, 26)",-2.9464,0.005176,-0.8396,0.0799,0.303,False
39,73,29,"(39, 73, 29)",-2.9515,0.005182,-0.8489,-0.0272,0.2242,False
48,92,20,"(48, 92, 20)",-2.9403,0.00519,-0.8299,0.0389,0.2447,False
47,70,21,"(47, 70, 21)",-2.9257,0.005196,-0.7799,0.0238,0.1948,False
30,32,24,"(30, 32, 24)",2.9697,0.005204,0.8779,0.0785,-0.0955,True
41,66,31,"(41, 66, 31)",-2.9242,0.005217,-0.7845,0.0428,0.2535,False
45,48,34,"(45, 48, 34)",-2.9413,0.00522,-0.8352,-0.0156,0.1974,False
27,10,19,"(27, 10, 19)",-2.9232,0.005232,-0.7773,-0.0024,0.197,False
46,30,29,"(46, 30, 29)",-2.9465,0.005235,-0.8459,-0.1023,0.0853,False
34,49,34,"(34, 49, 34)",-2.9493,0.00524,-0.8508,0.0291,0.2216,False
41,51,7,"(41, 51, 7)",-2.9459,0.005242,-0.8455,-0.0156,0.1832,False
63,63,16,"(63, 63, 16)",-2.9286,0.005249,-0.8118,-0.0618,0.0877,False
11,72,15,"(11, 72, 15)",-2.9495,0.005249,-0.8521,-0.0271,0.1832,False
30,59,15,"(30, 59, 15)",2.9239,0.005253,0.7655,0.1509,-0.0194,True
51,5,14,"(51, 5, 14)",-2.9466,0.005276,-0.8499,0.0111,0.1796,False
50,54,25,"(50, 54, 25)",-2.9216,0.005283,-0.7963,-0.0875,0.1077,False
6,36,27,"(6, 36, 27)",-2.9319,0.0053,-0.8265,-0.0137,0.2123,False
27,39,10,"(27, 39, 10)",-2.9348,0.005306,-0.8328,-0.0059,0.1781,False
20,29,29,"(20, 29, 29)",2.922,0.005311,0.8042,0.1523,-0.0346,True
28,52,27,"(28, 52, 27)",2.9466,0.005311,0.8532,0.0653,-0.098,True
29,58,12,"(29, 58, 12)",-2.9637,0.005316,-0.8783,-0.038,0.2166,False
47,73,18,"(47, 73, 18)",-2.9209,0.005318,-0.8023,-0.0008,0.1806,False
40,50,8,"(40, 50, 8)",2.933,0.005341,0.8333,0.2621,0.0483,True
29,61,13,"(29, 61, 13)",-2.9173,0.005344,-0.7651,-0.038,0.1279,False
73,66,18,"(73, 66, 18)",-2.9187,0.005356,-0.8028,-0.0368,0.1871,False
60,47,27,"(60, 47, 27)",-2.9449,0.005358,-0.8546,-0.0281,0.1496,False
56,68,18,"(56, 68, 18)",-2.9486,0.005359,-0.8603,-0.068,0.1275,False
5,67,7,"(5, 67, 7)",2.9243,0.005364,0.8185,0.1255,-0.0634,True
48,80,19,"(48, 80, 19)",-2.9278,0.005365,-0.8261,-0.0403,0.1385,False
7,41,18,"(7, 41, 18)",2.9139,0.005367,0.7758,0.1369,-0.0846,True
10,53,21,"(10, 53, 21)",-2.9213,0.005368,-0.812,0.0457,0.1908,False
7,46,24,"(7, 46, 24)",-2.9525,0.005368,-0.8669,-0.0351,0.1503,False
48,70,21,"(48, 70, 21)",-2.9157,0.005383,-0.7611,-0.022,0.152,False
51,85,22,"(51, 85, 22)",-2.9426,0.005384,-0.8535,0.0227,0.235,False
63,21,4,"(63, 21, 4)",-2.9152,0.005398,-0.8,-0.04,0.1255,False
62,24,18,"(62, 24, 18)",-2.9116,0.005406,-0.7853,-0.0186,0.1636,False
64,33,16,"(64, 33, 16)",-2.9192,0.005411,-0.8135,-0.0753,0.0847,False
66,23,11,"(66, 23, 11)",-2.9198,0.005418,-0.8158,0.0554,0.2402,False
45,47,34,"(45, 47, 34)",-2.9272,0.005418,-0.8308,-0.0314,0.1697,False
24,48,24,"(24, 48, 24)",-2.9367,0.005429,-0.8481,-0.0942,0.0873,False
64,17,14,"(64, 17, 14)",-2.9381,0.005429,-0.8503,-0.0431,0.1153,False
59,44,26,"(59, 44, 26)",-2.9258,0.005437,-0.8302,-0.006,0.153,False
73,42,21,"(73, 42, 21)",-2.9193,0.005439,-0.8174,-0.0266,0.1644,False
28,10,19,"(28, 10, 19)",-2.9125,0.005453,-0.8024,-0.0188,0.1919,False
69,64,21,"(69, 64, 21)",-2.9358,0.005456,-0.8492,-0.0299,0.1821,False
18,21,12,"(18, 21, 12)",-2.9247,0.005466,-0.8314,-0.0852,0.0846,False
33,43,6,"(33, 43, 6)",2.9123,0.005474,0.8055,0.1764,-0.0145,True
45,88,24,"(45, 88, 24)",-2.9575,0.005478,-0.8822,0.0711,0.2853,False
40,49,13,"(40, 49, 13)",-2.9526,0.005488,-0.8762,-0.0263,0.1491,False
20,9,15,"(20, 9, 15)",-2.9052,0.0055,-0.7835,0.0379,0.2282,False
71,56,20,"(71, 56, 20)",-2.92,0.005518,-0.8283,0.0074,0.2133,False
28,44,5,"(28, 44, 5)",2.9105,0.005548,0.8123,0.1184,-0.0734,True
49,29,14,"(49, 29, 14)",2.9037,0.005549,0.7604,0.1062,-0.0645,True
59,56,11,"(59, 56, 11)",2.9133,0.005564,0.8202,0.0996,-0.0562,True
54,50,27,"(54, 50, 27)",-2.9139,0.00557,-0.8223,-0.0711,0.1066,False
7,67,20,"(7, 67, 20)",-2.9094,0.005571,-0.8127,-0.0597,0.1026,False
15,37,31,"(15, 37, 31)",-2.8989,0.00559,-0.7776,0.0323,0.2178,False
48,5,22,"(48, 5, 22)",-2.9145,0.005596,-0.8263,-0.0537,0.0979,False
17,56,11,"(17, 56, 11)",-2.9383,0.005618,-0.8661,-0.0042,0.1796,False
73,62,6,"(73, 62, 6)",2.897,0.005637,0.762,0.1166,-0.0141,True
48,76,18,"(48, 76, 18)",-2.9215,0.005641,-0.8428,-0.022,0.1256,False
27,56,14,"(27, 56, 14)",2.9499,0.005641,0.8837,0.119,-0.0632,True
21,52,29,"(21, 52, 29)",-2.8943,0.005666,-0.7808,0.0068,0.1901,False
54,10,7,"(54, 10, 7)",-2.9141,0.005668,-0.8329,-0.0413,0.1868,False
24,73,21,"(24, 73, 21)",-2.9233,0.005669,-0.848,-0.0052,0.1977,False
70,36,23,"(70, 36, 23)",-2.9332,0.005675,-0.8633,-0.0337,0.1436,False
40,89,23,"(40, 89, 23)",-2.921,0.005677,-0.8452,0.1421,0.3633,False
27,59,13,"(27, 59, 13)",-2.9036,0.005702,-0.8166,-0.042,0.1914,False
46,78,16,"(46, 78, 16)",2.8976,0.005704,0.8028,0.2617,0.0682,True
58,15,11,"(58, 15, 11)",-2.9012,0.005707,-0.812,0.0385,0.2233,False
44,43,32,"(44, 43, 32)",2.9165,0.005721,0.8417,0.1481,-0.0416,True
47,40,31,"(47, 40, 31)",-2.9287,0.005731,-0.8611,-0.0078,0.1702,False
17,14,14,"(17, 14, 14)",-2.8924,0.005734,-0.7922,-0.0069,0.1489,False
10,19,13,"(10, 19, 13)",-2.8894,0.005738,-0.7775,0.0432,0.2076,False
55,11,6,"(55, 11, 6)",-2.8891,0.005757,-0.7838,-0.0139,0.1853,False
7,46,16,"(7, 46, 16)",-2.9177,0.005796,-0.8499,-0.0677,0.1519,False
60,35,10,"(60, 35, 10)",-2.938,0.005802,-0.8791,0.0119,0.1498,False
60,63,6,"(60, 63, 6)",-2.8949,0.005803,-0.8101,-0.0191,0.1586,False
36,24,20,"(36, 24, 20)",-2.9096,0.005816,-0.8388,0.0747,0.2822,False
29,27,31,"(29, 27, 31)",-2.8935,0.005838,-0.8113,-0.0045,0.1459,False
31,96,15,"(31, 96, 15)",-2.8831,0.005839,-0.7772,0.0725,0.2784,False
28,56,14,"(28, 56, 14)",2.8918,0.005848,0.8087,0.1459,-0.058,True
31,74,28,"(31, 74, 28)",-2.8855,0.00585,-0.7917,-0.0034,0.2216,False
26,54,11,"(26, 54, 11)",-2.8842,0.005855,-0.7881,-0.0263,0.1316,False
53,68,17,"(53, 68, 17)",-2.9337,0.005869,-0.8779,-0.0183,0.1532,False
27,8,11,"(27, 8, 11)",-2.8962,0.005873,-0.8207,0.0054,0.1862,False
71,79,15,"(71, 79, 15)",-2.8793,0.005913,-0.7578,-0.0553,0.1218,False
20,70,16,"(20, 70, 16)",-2.8825,0.00592,-0.7954,-0.0346,0.1659,False
32,37,28,"(32, 37, 28)",2.9379,0.005923,0.8872,0.1196,-0.0554,True
16,24,10,"(16, 24, 10)",-2.942,0.005942,-0.8937,-0.0079,0.2201,False
52,89,16,"(52, 89, 16)",2.8983,0.005948,0.8317,0.2313,0.047,True
41,50,10,"(41, 50, 10)",-2.8754,0.005985,-0.7832,0.018,0.1848,False
