x,y,z,coordinate,t_stat,p_value,cohens_d,depr_mean,control_mean,depr_greater
43,22,13,"(43, 22, 13)",2.4342,0.018956,0.684,0.1338,-0.0312,True
51,63,23,"(51, 63, 23)",-2.4269,0.01896,-0.6535,0.0066,0.1463,False
9,76,19,"(9, 76, 19)",2.4333,0.018989,0.6835,0.114,-0.057,True
27,8,26,"(27, 8, 26)",-2.4273,0.019001,-0.6629,-0.0742,0.0487,False
57,18,13,"(57, 18, 13)",2.4275,0.019009,0.6336,0.1373,-0.0412,True
24,33,13,"(24, 33, 13)",2.4313,0.019032,0.6802,0.0995,-0.0727,True
61,70,28,"(61, 70, 28)",2.4355,0.019034,0.6912,0.2608,0.1033,True
56,37,13,"(56, 37, 13)",2.435,0.019039,0.6903,0.1193,-0.0213,True
69,74,15,"(69, 74, 15)",2.436,0.019071,0.6941,0.0701,-0.0831,True
12,16,25,"(12, 16, 25)",-2.4252,0.019077,-0.66,0.1692,0.3909,False
43,24,18,"(43, 24, 18)",2.4265,0.019092,0.6676,0.2831,0.1008,True
74,61,6,"(74, 61, 6)",2.4299,0.019109,0.6804,0.1079,-0.0176,True
12,28,12,"(12, 28, 12)",2.4276,0.01911,0.6266,0.0477,-0.113,True
37,39,22,"(37, 39, 22)",2.4233,0.019128,0.6525,0.3883,0.2114,True
53,61,5,"(53, 61, 5)",-2.4247,0.01913,-0.6632,-0.0317,0.103,False
50,15,8,"(50, 15, 8)",2.4538,0.019132,0.731,0.1796,0.0028,True
21,69,6,"(21, 69, 6)",-2.4316,0.019148,-0.6869,-0.0322,0.1238,False
56,33,32,"(56, 33, 32)",2.4227,0.019148,0.6489,0.1531,-0.0268,True
21,69,14,"(21, 69, 14)",2.4289,0.019154,0.68,0.0991,-0.0707,True
41,28,3,"(41, 28, 3)",-2.4289,0.019162,-0.6804,0.0897,0.2436,False
49,45,33,"(49, 45, 33)",2.4234,0.01917,0.6606,0.1041,-0.0748,True
58,73,16,"(58, 73, 16)",2.4352,0.019175,0.6969,0.0882,-0.0582,True
47,45,22,"(47, 45, 22)",2.4353,0.019178,0.697,0.1604,0.0229,True
29,21,2,"(29, 21, 2)",-2.4243,0.019184,-0.6663,-0.0203,0.1198,False
32,23,2,"(32, 23, 2)",-2.4299,0.01919,-0.6847,0.0202,0.1801,False
42,19,0,"(42, 19, 0)",-2.475,0.019195,-0.7669,0.0374,0.2031,False
24,33,14,"(24, 33, 14)",2.4367,0.01923,0.7022,0.1957,0.0066,True
60,25,17,"(60, 25, 17)",2.4307,0.019231,0.6887,0.1515,-0.0121,True
40,35,30,"(40, 35, 30)",2.4232,0.019231,0.6655,0.1032,-0.0481,True
36,33,1,"(36, 33, 1)",2.4386,0.019238,0.7064,0.1455,-0.003,True
62,38,8,"(62, 38, 8)",-2.4292,0.019256,-0.6861,-0.013,0.1287,False
12,48,22,"(12, 48, 22)",2.4406,0.019259,0.7112,0.0549,-0.0984,True
31,80,14,"(31, 80, 14)",2.4314,0.019268,0.6922,0.1485,0.0233,True
49,10,29,"(49, 10, 29)",2.425,0.01927,0.6239,0.0616,-0.0675,True
58,40,7,"(58, 40, 7)",-2.4473,0.019271,-0.7241,-0.0128,0.1419,False
10,65,25,"(10, 65, 25)",2.4214,0.019272,0.6608,0.2406,0.0743,True
55,18,16,"(55, 18, 16)",-2.4344,0.019277,-0.6993,0.011,0.1414,False
17,13,8,"(17, 13, 8)",-2.4245,0.019279,-0.6739,0.0829,0.2646,False
13,15,8,"(13, 15, 8)",2.4246,0.0193,0.6755,0.1525,-0.0215,True
60,87,12,"(60, 87, 12)",2.4281,0.019314,0.6861,0.1501,-0.0079,True
39,43,32,"(39, 43, 32)",2.4188,0.019341,0.6511,0.099,-0.0877,True
18,61,23,"(18, 61, 23)",-2.4205,0.019348,-0.6311,0.0007,0.1608,False
73,41,16,"(73, 41, 16)",2.4183,0.019355,0.6481,0.2043,0.0324,True
27,51,11,"(27, 51, 11)",2.419,0.019359,0.6568,0.1964,0.0259,True
17,47,11,"(17, 47, 11)",2.419,0.019382,0.6594,0.1199,-0.0083,True
22,64,5,"(22, 64, 5)",-2.4603,0.019383,-0.7492,-0.051,0.0717,False
53,38,30,"(53, 38, 30)",2.4182,0.019386,0.6382,0.1461,-0.0132,True
59,47,24,"(59, 47, 24)",2.4179,0.019389,0.6393,0.1588,-0.0118,True
35,19,29,"(35, 19, 29)",-2.4216,0.019392,-0.6715,0.1075,0.3056,False
56,40,28,"(56, 40, 28)",-2.4191,0.019392,-0.6614,-0.0683,0.0423,False
16,56,25,"(16, 56, 25)",2.4353,0.019402,0.706,0.1517,0.0102,True
5,47,27,"(5, 47, 27)",2.4171,0.019412,0.6439,0.1295,-0.0429,True
23,35,32,"(23, 35, 32)",2.4212,0.019417,0.6717,0.1201,-0.0507,True
62,24,17,"(62, 24, 17)",2.4291,0.019417,0.6932,0.1915,0.001,True
21,62,20,"(21, 62, 20)",-2.4263,0.019419,-0.6867,-0.0224,0.126,False
28,43,3,"(28, 43, 3)",2.4367,0.019445,0.7103,0.102,-0.0357,True
30,63,27,"(30, 63, 27)",-2.4342,0.019447,-0.7053,-0.0733,0.0707,False
27,67,23,"(27, 67, 23)",-2.4252,0.019447,-0.6851,0.0037,0.1472,False
61,43,27,"(61, 43, 27)",-2.4165,0.01945,-0.6402,-0.0534,0.0873,False
56,29,29,"(56, 29, 29)",2.4212,0.01946,0.6746,0.1175,-0.025,True
46,83,26,"(46, 83, 26)",2.4334,0.019461,0.7041,0.3336,0.0854,True
63,10,16,"(63, 10, 16)",-2.4163,0.01947,-0.6529,-0.0105,0.1506,False
6,38,19,"(6, 38, 19)",2.4359,0.019475,0.7098,0.1423,-0.0241,True
16,24,8,"(16, 24, 8)",2.4228,0.019503,0.6816,0.123,-0.0591,True
58,17,29,"(58, 17, 29)",-2.4192,0.019514,-0.6715,-0.083,0.1074,False
63,83,20,"(63, 83, 20)",-2.4382,0.019527,-0.7159,-0.113,0.0691,False
12,47,23,"(12, 47, 23)",2.4195,0.019527,0.6732,0.0413,-0.0906,True
45,66,29,"(45, 66, 29)",2.4152,0.01955,0.6343,0.1986,0.0356,True
37,79,27,"(37, 79, 27)",2.4145,0.019603,0.6594,0.2329,0.0293,True
22,29,29,"(22, 29, 29)",2.4181,0.019604,0.6737,0.1681,0.008,True
19,60,19,"(19, 60, 19)",2.4219,0.019606,0.6843,0.1157,-0.0377,True
60,16,5,"(60, 16, 5)",-2.4223,0.01961,-0.6855,0.042,0.2236,False
9,76,13,"(9, 76, 13)",2.4297,0.019614,0.7024,0.1163,-0.0815,True
61,30,8,"(61, 30, 8)",-2.4162,0.019616,-0.6679,0.0065,0.1632,False
22,24,1,"(22, 24, 1)",2.4164,0.019631,0.6697,0.14,-0.0158,True
22,69,6,"(22, 69, 6)",-2.4194,0.019655,-0.6803,-0.0327,0.1056,False
65,79,17,"(65, 79, 17)",2.4124,0.019655,0.6373,0.0937,-0.0714,True
1,44,16,"(1, 44, 16)",2.4199,0.019656,0.6816,0.1769,0.0051,True
14,25,24,"(14, 25, 24)",2.4209,0.019662,0.6845,0.1819,0.005,True
66,37,24,"(66, 37, 24)",2.4119,0.019664,0.6463,0.1104,-0.033,True
31,37,5,"(31, 37, 5)",-2.4151,0.019675,-0.668,0.0271,0.1939,False
55,58,29,"(55, 58, 29)",2.4172,0.019683,0.6754,0.1251,-0.0451,True
18,26,15,"(18, 26, 15)",2.4548,0.019699,0.7494,0.0831,-0.0797,True
17,46,20,"(17, 46, 20)",-2.4117,0.019702,-0.6352,-0.0983,0.0373,False
4,68,11,"(4, 68, 11)",2.4144,0.019721,0.6685,0.0973,-0.0509,True
58,76,16,"(58, 76, 16)",2.4119,0.019725,0.6582,0.0859,-0.0549,True
40,50,15,"(40, 50, 15)",2.4209,0.01974,0.688,0.1455,-0.0284,True
21,79,7,"(21, 79, 7)",-2.4276,0.019741,-0.7029,-0.0411,0.0683,False
18,18,26,"(18, 18, 26)",2.4104,0.019742,0.6492,0.3467,0.144,True
53,42,4,"(53, 42, 4)",2.4129,0.019748,0.6649,0.0841,-0.04,True
18,45,22,"(18, 45, 22)",2.4099,0.019759,0.6461,0.0651,-0.0566,True
33,21,3,"(33, 21, 3)",-2.4134,0.019765,-0.668,-0.008,0.1443,False
59,35,15,"(59, 35, 15)",2.411,0.019766,0.6574,0.0894,-0.0512,True
31,55,17,"(31, 55, 17)",-2.4152,0.019767,-0.6741,-0.0055,0.1412,False
50,14,8,"(50, 14, 8)",2.4269,0.019774,0.7026,0.1458,-0.0311,True
54,53,10,"(54, 53, 10)",2.4177,0.019778,0.6818,0.1662,0.0333,True
61,75,21,"(61, 75, 21)",-2.4107,0.019786,-0.6583,0.0196,0.1831,False
27,57,26,"(27, 57, 26)",-2.4103,0.019819,-0.6297,-0.0353,0.126,False
7,18,13,"(7, 18, 13)",2.423,0.019827,0.6075,0.1355,-0.0037,True
27,89,17,"(27, 89, 17)",-2.4215,0.019836,-0.6937,-0.0556,0.1111,False
50,14,22,"(50, 14, 22)",2.4158,0.019838,0.6798,0.1436,-0.0131,True
64,76,17,"(64, 76, 17)",2.4085,0.019842,0.651,0.1624,-0.0157,True
43,40,20,"(43, 40, 20)",-2.4199,0.019851,-0.6905,0.0187,0.1866,False
57,33,30,"(57, 33, 30)",2.4088,0.01988,0.6301,0.0865,-0.0867,True
29,32,3,"(29, 32, 3)",-2.4087,0.019907,-0.6602,-0.0327,0.1051,False
11,79,18,"(11, 79, 18)",2.409,0.019916,0.6623,0.0548,-0.1238,True
13,21,9,"(13, 21, 9)",-2.4064,0.019933,-0.6476,0.021,0.1777,False
11,82,16,"(11, 82, 16)",2.4063,0.019945,0.6372,0.0937,-0.0894,True
24,10,10,"(24, 10, 10)",-2.4067,0.019964,-0.6551,0.1051,0.3068,False
46,32,25,"(46, 32, 25)",-2.4059,0.019985,-0.6525,-0.0027,0.1539,False
18,12,19,"(18, 12, 19)",-2.409,0.020008,-0.6688,-0.0262,0.1386,False
34,81,24,"(34, 81, 24)",-2.4054,0.020024,-0.6548,0.0172,0.1805,False
5,41,18,"(5, 41, 18)",2.4066,0.020026,0.6265,0.1305,-0.0517,True
7,45,20,"(7, 45, 20)",2.4064,0.020034,0.6607,0.0397,-0.1047,True
35,47,32,"(35, 47, 32)",-2.4079,0.020044,-0.6674,-0.0629,0.0894,False
35,73,32,"(35, 73, 32)",-2.4049,0.020047,-0.6544,-0.0089,0.1042,False
50,55,23,"(50, 55, 23)",-2.4039,0.02005,-0.6398,-0.0433,0.0786,False
56,32,14,"(56, 32, 14)",2.4065,0.020091,0.6656,0.1142,-0.0314,True
21,66,21,"(21, 66, 21)",2.406,0.020092,0.6639,0.1924,0.0265,True
43,1,14,"(43, 1, 14)",2.4067,0.020099,0.6668,0.1068,-0.0621,True
25,14,13,"(25, 14, 13)",2.4051,0.020112,0.6615,0.1066,-0.0114,True
9,22,21,"(9, 22, 21)",2.4176,0.020117,0.6961,0.4967,0.2321,True
56,79,19,"(56, 79, 19)",2.4032,0.020136,0.6546,0.0703,-0.0644,True
60,65,19,"(60, 65, 19)",2.4067,0.020142,0.6696,0.1061,-0.0139,True
21,48,14,"(21, 48, 14)",2.4341,0.020145,0.728,0.0991,-0.0537,True
45,48,8,"(45, 48, 8)",-2.4198,0.020153,-0.7021,0.0287,0.2115,False
13,67,26,"(13, 67, 26)",2.4072,0.020159,0.6723,0.2898,0.0837,True
21,23,28,"(21, 23, 28)",2.4046,0.020165,0.6639,0.122,-0.0732,True
74,66,6,"(74, 66, 6)",2.4029,0.020179,0.6276,0.0395,-0.02,True
23,53,26,"(23, 53, 26)",2.4013,0.020189,0.6479,0.0691,-0.0767,True
37,52,10,"(37, 52, 10)",-2.4331,0.020203,-0.7281,0.0811,0.277,False
51,43,12,"(51, 43, 12)",2.4002,0.020232,0.6418,0.1257,-0.016,True
52,41,19,"(52, 41, 19)",-2.4074,0.020244,-0.6774,0.0377,0.1644,False
38,29,32,"(38, 29, 32)",-2.4022,0.020247,-0.6603,0.0388,0.258,False
56,46,18,"(56, 46, 18)",2.4364,0.020255,0.7352,0.1516,-0.0182,True
27,10,19,"(27, 10, 19)",-2.3998,0.020259,-0.6361,0.0112,0.1582,False
23,48,13,"(23, 48, 13)",2.4097,0.020263,0.6841,0.0988,-0.041,True
61,21,10,"(61, 21, 10)",2.4037,0.020263,0.6671,0.2187,0.0841,True
66,78,11,"(66, 78, 11)",2.4019,0.020268,0.6605,0.1392,-0.0002,True
49,51,30,"(49, 51, 30)",2.4006,0.020268,0.6542,0.0806,-0.0759,True
51,92,18,"(51, 92, 18)",2.3992,0.020279,0.6418,0.1998,0.0506,True
9,60,14,"(9, 60, 14)",2.4017,0.020281,0.6609,0.0689,-0.0795,True
28,16,22,"(28, 16, 22)",-2.3994,0.020284,-0.6355,0.0033,0.1397,False
61,74,18,"(61, 74, 18)",2.3989,0.020301,0.6369,0.1552,-0.0128,True
38,38,4,"(38, 38, 4)",-2.3989,0.020324,-0.6319,0.0097,0.1526,False
24,24,26,"(24, 24, 26)",2.4026,0.020332,0.6188,0.1209,-0.0319,True
55,39,4,"(55, 39, 4)",-2.4035,0.020335,-0.671,-0.0277,0.1462,False
24,37,2,"(24, 37, 2)",-2.4151,0.020341,-0.6992,0.0917,0.2453,False
44,56,31,"(44, 56, 31)",2.4112,0.020351,0.6913,0.0783,-0.0791,True
16,26,18,"(16, 26, 18)",2.3975,0.020368,0.6429,0.1497,-0.0045,True
29,54,28,"(29, 54, 28)",2.4025,0.020378,0.6702,0.0552,-0.0788,True
44,36,29,"(44, 36, 29)",2.3969,0.020394,0.6406,0.1108,-0.0463,True
24,46,30,"(24, 46, 30)",2.4113,0.020395,0.6933,0.1444,-0.005,True
32,28,15,"(32, 28, 15)",2.403,0.020399,0.673,0.1367,-0.0312,True
18,45,24,"(18, 45, 24)",2.4119,0.020408,0.6951,0.0776,-0.0509,True
55,61,31,"(55, 61, 31)",2.4071,0.020413,0.6844,0.1087,-0.0977,True
62,74,18,"(62, 74, 18)",2.3971,0.020421,0.6309,0.1567,-0.0062,True
26,57,27,"(26, 57, 27)",-2.4006,0.02043,-0.6183,-0.0274,0.1418,False
9,77,13,"(9, 77, 13)",2.4083,0.020435,0.688,0.1615,-0.035,True
57,91,9,"(57, 91, 9)",-2.4062,0.02044,-0.6089,-0.0549,0.05,False
28,16,21,"(28, 16, 21)",-2.3958,0.020447,-0.6419,0.0111,0.152,False
36,69,19,"(36, 69, 19)",-2.3959,0.020451,-0.6441,0.0616,0.1974,False
50,17,8,"(50, 17, 8)",2.403,0.020472,0.6765,0.1564,-0.0076,True
19,43,12,"(19, 43, 12)",2.4415,0.020488,0.75,0.1273,-0.0316,True
26,78,24,"(26, 78, 24)",-2.4078,0.020488,-0.689,0.2298,0.422,False
50,44,13,"(50, 44, 13)",2.4159,0.020491,0.706,0.2273,0.0623,True
37,22,29,"(37, 22, 29)",-2.4053,0.020493,-0.6835,0.1137,0.3322,False
6,67,6,"(6, 67, 6)",2.3982,0.020496,0.6629,0.1536,0.0231,True
44,25,4,"(44, 25, 4)",-2.3969,0.0205,-0.658,0.054,0.2235,False
7,21,17,"(7, 21, 17)",2.3982,0.020506,0.6636,0.2886,0.048,True
8,39,21,"(8, 39, 21)",2.4,0.020507,0.6698,0.1339,-0.0346,True
30,35,13,"(30, 35, 13)",2.4206,0.020514,0.7156,0.1115,-0.0475,True
26,12,20,"(26, 12, 20)",-2.3991,0.020518,-0.6174,0.0591,0.1902,False
28,96,14,"(28, 96, 14)",2.4164,0.020533,0.7084,0.2398,0.0674,True
38,37,16,"(38, 37, 16)",2.3963,0.020539,0.6586,0.0449,-0.1839,True
11,68,11,"(11, 68, 11)",2.3943,0.02054,0.6469,0.0853,-0.0798,True
13,43,20,"(13, 43, 20)",2.4151,0.020551,0.7065,0.0612,-0.0892,True
31,62,30,"(31, 62, 30)",2.413,0.020553,0.7025,0.1724,0.0077,True
49,31,31,"(49, 31, 31)",2.3936,0.020557,0.6403,0.1707,-0.0275,True
55,39,31,"(55, 39, 31)",2.3939,0.020574,0.6488,0.1217,-0.0168,True
18,29,24,"(18, 29, 24)",2.4126,0.020574,0.7025,0.1226,-0.0411,True
11,21,26,"(11, 21, 26)",2.3932,0.020582,0.6419,0.2973,0.1016,True
24,43,31,"(24, 43, 31)",2.3946,0.020583,0.6544,0.1161,-0.0019,True
26,25,24,"(26, 25, 24)",2.4033,0.020585,0.6825,0.1083,-0.052,True
45,74,29,"(45, 74, 29)",2.3936,0.020595,0.6497,0.319,0.1367,True
24,24,23,"(24, 24, 23)",2.3978,0.020606,0.616,0.1213,-0.0073,True
59,32,27,"(59, 32, 27)",2.3928,0.020625,0.6478,0.1088,-0.0527,True
56,63,4,"(56, 63, 4)",-2.4256,0.020627,-0.7277,0.0472,0.1739,False
56,47,13,"(56, 47, 13)",2.413,0.020629,0.7051,0.1187,-0.0698,True
29,59,27,"(29, 59, 27)",2.3955,0.020634,0.6625,0.0771,-0.0557,True
36,35,31,"(36, 35, 31)",-2.3922,0.020636,-0.644,-0.0509,0.1103,False
12,56,13,"(12, 56, 13)",2.3977,0.020645,0.6705,0.138,-0.0041,True
49,13,24,"(49, 13, 24)",2.392,0.020655,0.6327,0.1226,-0.0489,True
28,56,24,"(28, 56, 24)",2.3995,0.020668,0.6768,0.0714,-0.0528,True
61,17,21,"(61, 17, 21)",2.392,0.020672,0.6491,0.2248,0.0381,True
17,24,11,"(17, 24, 11)",-2.4112,0.020693,-0.7038,0.0028,0.161,False
38,24,1,"(38, 24, 1)",-2.3926,0.020711,-0.6566,0.1215,0.275,False
47,5,22,"(47, 5, 22)",-2.4024,0.020718,-0.6861,-0.0766,0.0921,False
56,64,14,"(56, 64, 14)",2.3932,0.020728,0.6205,0.1405,0.0152,True
24,68,6,"(24, 68, 6)",-2.4085,0.020734,-0.6998,-0.0258,0.1235,False
65,30,14,"(65, 30, 14)",2.4073,0.020751,0.6979,0.0549,-0.0871,True
44,91,17,"(44, 91, 17)",-2.3921,0.020755,-0.6578,0.1372,0.3273,False
56,29,13,"(56, 29, 13)",2.3972,0.020767,0.6752,0.096,-0.0558,True
62,40,25,"(62, 40, 25)",-2.4095,0.020768,-0.7029,-0.1059,0.0589,False
41,8,9,"(41, 8, 9)",-2.3919,0.020769,-0.6581,0.0261,0.2104,False
8,55,15,"(8, 55, 15)",2.3904,0.020771,0.651,0.0909,-0.0434,True
26,57,23,"(26, 57, 23)",2.4087,0.020775,0.7016,0.0877,-0.0505,True
32,9,14,"(32, 9, 14)",2.3894,0.020776,0.6345,0.1986,0.0184,True
20,35,6,"(20, 35, 6)",2.3901,0.020781,0.6278,0.12,-0.013,True
73,67,8,"(73, 67, 8)",2.3928,0.020783,0.6183,0.1587,0.0098,True
42,63,20,"(42, 63, 20)",2.4043,0.020794,0.6932,0.0634,-0.0868,True
67,48,10,"(67, 48, 10)",2.3975,0.020801,0.6778,0.0497,-0.0734,True
27,26,24,"(27, 26, 24)",2.4084,0.020801,0.7019,0.149,-0.0122,True
2,61,18,"(2, 61, 18)",-2.3966,0.020802,-0.6103,-0.0582,0.0509,False
20,53,12,"(20, 53, 12)",2.3996,0.020813,0.6836,0.1058,-0.0683,True
20,37,9,"(20, 37, 9)",-2.4108,0.020817,-0.7071,0.005,0.1727,False
21,65,21,"(21, 65, 21)",2.39,0.020827,0.6544,0.167,0.0134,True
7,39,21,"(7, 39, 21)",2.3888,0.020831,0.6477,0.0999,-0.0417,True
59,21,14,"(59, 21, 14)",2.3966,0.020834,0.6768,0.0722,-0.0626,True
44,26,15,"(44, 26, 15)",2.388,0.020843,0.6344,0.0478,-0.128,True
68,55,17,"(68, 55, 17)",2.3879,0.020851,0.6334,0.1549,0.0062,True
32,23,24,"(32, 23, 24)",2.389,0.020852,0.626,0.1922,0.0298,True
14,15,5,"(14, 15, 5)",2.3936,0.020855,0.6696,0.2257,0.0811,True
37,95,17,"(37, 95, 17)",-2.3966,0.020858,-0.6781,0.224,0.4249,False
45,66,19,"(45, 66, 19)",-2.3904,0.020859,-0.6588,-0.0089,0.1447,False
53,36,4,"(53, 36, 4)",2.3886,0.020859,0.6498,0.1381,0.0007,True
15,67,23,"(15, 67, 23)",2.4066,0.020861,0.7003,0.1552,-0.0272,True
65,46,24,"(65, 46, 24)",-2.3881,0.020872,-0.6283,-0.0329,0.1124,False
45,48,10,"(45, 48, 10)",2.3936,0.020872,0.6704,0.1246,-0.0277,True
47,28,10,"(47, 28, 10)",2.4001,0.020877,0.6872,0.0823,-0.0789,True
46,87,22,"(46, 87, 22)",2.4005,0.020885,0.6885,0.2357,0.067,True
43,23,13,"(43, 23, 13)",2.3924,0.020895,0.6682,0.1267,-0.029,True
43,24,11,"(43, 24, 11)",2.3939,0.020897,0.6726,0.1436,-0.02,True
46,34,26,"(46, 34, 26)",2.3889,0.020903,0.6558,0.086,-0.0601,True
69,42,20,"(69, 42, 20)",2.3878,0.020903,0.6502,0.1241,-0.047,True
32,17,1,"(32, 17, 1)",-2.4053,0.020913,-0.6996,-0.0148,0.1423,False
10,54,23,"(10, 54, 23)",2.3906,0.020917,0.6634,0.0724,-0.0722,True
24,11,15,"(24, 11, 15)",2.4018,0.02095,0.6936,0.1005,-0.0429,True
52,70,23,"(52, 70, 23)",-2.3937,0.020954,-0.6749,0.098,0.2707,False
46,36,33,"(46, 36, 33)",2.3883,0.020958,0.6577,0.1525,-0.0056,True
61,9,15,"(61, 9, 15)",-2.396,0.020961,-0.681,-0.0209,0.1439,False
29,93,21,"(29, 93, 21)",2.3899,0.020973,0.6647,0.2352,0.0856,True
50,36,9,"(50, 36, 9)",-2.3912,0.020995,-0.612,0.0514,0.1979,False
25,14,17,"(25, 14, 17)",-2.3921,0.021001,-0.6729,-0.0732,0.0769,False
46,45,28,"(46, 45, 28)",2.387,0.021017,0.6568,0.0892,-0.0455,True
66,37,28,"(66, 37, 28)",2.4188,0.021021,0.7276,0.0321,-0.1232,True
42,13,20,"(42, 13, 20)",2.3985,0.021027,0.6895,0.1513,0.0045,True
65,14,18,"(65, 14, 18)",-2.3851,0.021032,-0.6266,-0.0651,0.0724,False
69,72,10,"(69, 72, 10)",-2.3881,0.02104,-0.6162,-0.064,0.0978,False
53,76,21,"(53, 76, 21)",2.3983,0.021047,0.6897,0.1616,-0.02,True
40,18,19,"(40, 18, 19)",-2.411,0.02105,-0.7148,0.1329,0.3131,False
30,62,30,"(30, 62, 30)",2.3907,0.021063,0.672,0.1612,-0.0036,True
34,20,11,"(34, 20, 11)",2.3834,0.021073,0.6354,0.1672,0.0111,True
56,27,14,"(56, 27, 14)",2.386,0.021077,0.6574,0.0816,-0.067,True
66,41,21,"(66, 41, 21)",2.3825,0.021121,0.6391,0.0817,-0.1033,True
56,23,25,"(56, 23, 25)",2.3825,0.021149,0.6452,0.1692,0.0074,True
35,46,12,"(35, 46, 12)",-2.4003,0.021152,-0.6978,-0.074,0.0784,False
9,21,21,"(9, 21, 21)",2.3951,0.021155,0.6869,0.4419,0.1822,True
5,48,26,"(5, 48, 26)",2.3821,0.02116,0.6441,0.1262,-0.0465,True
35,22,19,"(35, 22, 19)",-2.3996,0.021166,-0.6968,0.126,0.3055,False
34,28,14,"(34, 28, 14)",2.3813,0.021186,0.6334,0.1159,-0.0624,True
29,31,3,"(29, 31, 3)",-2.4005,0.021193,-0.6995,0.0052,0.1574,False
44,6,23,"(44, 6, 23)",-2.3932,0.021228,-0.6854,-0.0142,0.1557,False
25,88,11,"(25, 88, 11)",-2.3813,0.02123,-0.6255,-0.036,0.086,False
69,35,28,"(69, 35, 28)",2.3818,0.021231,0.6511,0.0436,-0.1089,True
8,76,14,"(8, 76, 14)",2.381,0.021243,0.6477,0.1448,-0.0375,True
45,5,23,"(45, 5, 23)",-2.3808,0.021254,-0.6476,-0.0653,0.0979,False
75,62,9,"(75, 62, 9)",2.4011,0.021295,0.704,0.231,0.0639,True
38,30,27,"(38, 30, 27)",-2.3918,0.021296,-0.6849,0.1953,0.4118,False
45,47,10,"(45, 47, 10)",2.399,0.021302,0.7002,0.1078,-0.0415,True
60,51,7,"(60, 51, 7)",2.3791,0.021306,0.6407,0.0524,-0.0585,True
46,16,28,"(46, 16, 28)",2.3804,0.021307,0.6507,0.1066,-0.0628,True
69,47,23,"(69, 47, 23)",2.3789,0.021313,0.6315,0.073,-0.1115,True
18,27,15,"(18, 27, 15)",2.4221,0.021327,0.7414,0.1027,-0.0655,True
22,61,31,"(22, 61, 31)",2.3788,0.021335,0.6438,0.1318,-0.0447,True
15,21,30,"(15, 21, 30)",-2.3857,0.02135,-0.6721,-0.0405,0.1072,False
10,74,19,"(10, 74, 19)",2.378,0.021354,0.6331,0.1967,0.0349,True
16,35,17,"(16, 35, 17)",2.3821,0.021355,0.6142,0.0978,-0.0208,True
13,37,15,"(13, 37, 15)",2.3903,0.021386,0.685,0.1183,-0.0295,True
60,68,29,"(60, 68, 29)",2.3804,0.021395,0.6578,0.278,0.095,True
31,48,23,"(31, 48, 23)",2.3874,0.021428,0.6798,0.1031,-0.0358,True
59,85,10,"(59, 85, 10)",2.3847,0.021435,0.6733,0.1255,-0.0254,True
37,9,8,"(37, 9, 8)",-2.3778,0.021447,-0.6508,0.101,0.272,False
41,27,20,"(41, 27, 20)",-2.4061,0.02145,-0.7179,0.2261,0.443,False
11,69,14,"(11, 69, 14)",2.3855,0.021454,0.6763,0.0753,-0.1077,True
65,15,18,"(65, 15, 18)",-2.3781,0.021459,-0.6532,-0.0928,0.0765,False
17,43,23,"(17, 43, 23)",2.3764,0.021465,0.6265,0.1281,-0.0233,True
57,90,18,"(57, 90, 18)",2.3773,0.021466,0.65,0.1719,-0.0185,True
6,39,21,"(6, 39, 21)",2.3769,0.02147,0.6478,0.0153,-0.1177,True
58,62,3,"(58, 62, 3)",2.3945,0.021497,0.6978,0.0797,-0.0423,True
42,40,20,"(42, 40, 20)",-2.3882,0.02151,-0.685,0.0806,0.2298,False
40,51,25,"(40, 51, 25)",2.3751,0.021524,0.6272,0.182,0.0123,True
11,56,13,"(11, 56, 13)",2.3788,0.021525,0.6606,0.1169,-0.027,True
60,26,1,"(60, 26, 1)",2.3829,0.021527,0.6727,0.1503,-0.0162,True
60,18,22,"(60, 18, 22)",2.3745,0.021534,0.6322,0.2658,0.0831,True
28,39,30,"(28, 39, 30)",2.3745,0.021535,0.6333,0.1669,0.0008,True
29,27,28,"(29, 27, 28)",-2.39,0.021542,-0.6902,-0.0179,0.0917,False
33,24,15,"(33, 24, 15)",2.3828,0.021543,0.6734,0.2257,0.0324,True
14,59,7,"(14, 59, 7)",-2.3799,0.021554,-0.6657,-0.0247,0.1257,False
58,45,10,"(58, 45, 10)",-2.3956,0.021577,-0.7026,0.023,0.1659,False
48,49,26,"(48, 49, 26)",-2.3929,0.021592,-0.6977,-0.0527,0.0708,False
43,14,20,"(43, 14, 20)",2.3733,0.021597,0.6364,0.1417,-0.0293,True
16,30,25,"(16, 30, 25)",-2.3871,0.021599,-0.6858,-0.0676,0.0637,False
52,89,18,"(52, 89, 18)",2.3953,0.021613,0.703,0.1635,0.0079,True
56,65,11,"(56, 65, 11)",2.3801,0.021616,0.6694,0.0917,-0.0553,True
59,40,7,"(59, 40, 7)",-2.4118,0.021618,-0.7323,-0.044,0.1119,False
44,78,25,"(44, 78, 25)",-2.373,0.021621,-0.6393,0.0199,0.1607,False
61,75,22,"(61, 75, 22)",-2.3727,0.021629,-0.6341,0.0177,0.1708,False
52,51,23,"(52, 51, 23)",2.3797,0.02164,0.6695,0.0493,-0.0867,True
13,59,8,"(13, 59, 8)",-2.3726,0.021644,-0.6283,0.0141,0.1622,False
